county_id,station_id,rainfall_24h_in,rainfall_72h_accum_in,temperature_f,humidity_percent,mean_water_level_ft,max_water_level_ft,mean_elevation_meters,population_density_per_sqmi,mean_slope_degrees,inundated_area_sqkm,inundation_percentage,soil_saturation_index,label,record_id,date
Grand Forks ND,USGS_05092000,17.534370719893964,49.35073952906325,86.1,63.1,26.143984712926603,29.140951191915363,310,60,1.751674146885593,12.869765925860415,0.8330020110117253,77.1645317479021,flood,HIST_006251,2013-07-19
Norman MN,USGS_05087500,17.445838037317586,32.1307335272062,63.8,96.2,13.32296016847833,17.315841084859343,300,30,3.1701879136114566,7.764859111717863,33.77410459764816,34.07038876113266,no_flood,HIST_006252,2022-05-26
Walsh ND,USGS_05087500,10.215523704911114,39.01792188114325,89.5,31.2,24.365739238300915,27.495916619084632,260,95,3.3388130790831365,18.135156684358314,27.07930028685314,34.1103209717172,no_flood,HIST_006253,1975-10-01
Norman MN,USGS_05079000,17.54673897972917,45.73140826164499,42.4,47.5,5.0,7.836655703902567,280,60,3.164136765073903,13.330303520204112,1.9153804365441096,55.832734480964355,flood,HIST_006254,2008-03-19
Grand Forks ND,USGS_05054000,12.481759262531302,22.92007535811638,46.2,97.9,13.551610401690567,16.2886123820809,280,35,1.9460278090432022,3.407835702553177,45.2185523355877,30.757710085682245,no_flood,HIST_006255,2018-03-11
Grand Forks ND,USGS_05054000,16.413475710535707,53.33414238866846,60.5,84.0,33.05358871032954,34.15664489381346,300,60,3.869495623856628,14.83001520728444,53.6181921800761,59.04065258742091,flood,HIST_006256,2017-01-16
Polk MN,USGS_05054000,11.611908738391545,32.91097472070205,49.6,81.5,28.980524434268762,31.16825745044587,290,35,2.358877956527803,25.0,52.678385935543005,36.84497330500187,flood,HIST_006257,2022-09-19
Walsh ND,USGS_05054000,11.946920190042501,48.1430828731415,60.6,88.7,17.634693897397334,20.376837099554916,310,55,3.655116649962058,12.044649084296033,6.343229144470632,44.37392524513182,flood,HIST_006258,2012-08-12
Clay MN,USGS_05059000,10.861050195536043,31.888940282051493,58.3,29.3,25.708161364245562,27.12093789243298,290,25,1.783474078154459,4.728782361543866,50.94082136621771,65.9693853516008,no_flood,HIST_006259,2000-04-28
Traill ND,USGS_05087500,16.772067703573924,46.57666396024016,51.3,64.7,36.63108806429831,37.593280501199835,300,25,2.5482705096940155,2.7260519410110065,41.43835034957316,53.86012350586538,flood,HIST_006260,1988-01-13
Polk MN,USGS_05054000,6.537101970973603,16.555249520994835,86.2,85.2,27.551242507472168,27.60219316704197,260,25,3.18150970062059,10.47080433298082,44.427275837755516,84.84998394048766,no_flood,HIST_006261,2002-09-09
Cass ND,USGS_05059000,14.537516705976795,35.476587183523165,87.9,73.7,15.754669098233494,17.520034338269724,280,35,3.463848236237359,25.0,20.66477857270808,80.1520840454104,no_flood,HIST_006262,2016-03-07
Norman MN,USGS_05054000,14.293330356970355,41.85409011779715,38.8,28.3,39.275164453753085,41.658783748346494,275,35,2.606123345712683,4.046497581209881,37.4064499905187,26.057821497862093,flood,HIST_006263,2009-08-14
Grand Forks ND,USGS_05092000,22.665544750357192,53.196372992977885,93.1,66.1,25.33713818453634,26.907624406843823,260,45,2.4295161291093694,5.132925839123377,58.30704335709133,52.48583273842118,flood,HIST_006264,1972-09-21
Walsh ND,USGS_05054000,20.65722947938993,68.20275211832498,76.8,47.9,30.32775335495112,32.76825370482604,280,35,3.7295715949205213,9.682776451758073,2.7968196662433775,26.153959269791887,flood,HIST_006265,2015-02-02
Norman MN,USGS_05079000,9.483144035099638,25.019333005632802,73.1,76.8,17.672787052876927,22.008639884147087,300,35,2.2639653767756096,5.898934455047978,24.728286160332477,35.78870999605867,no_flood,HIST_006266,2006-07-21
Cass ND,USGS_05054000,4.422270706288783,19.77184600661701,40.2,72.8,27.367749024972323,29.212797428382363,280,25,2.969148181464928,5.5223038100673,6.809991048494172,99.85976703230968,no_flood,HIST_006267,1994-03-07
Traill ND,USGS_05054000,20.932435854922062,64.16905090843811,65.7,88.6,29.79522011116363,30.30007417132016,310,55,2.516749932477734,3.6856247203488945,39.98382310583545,19.288377830615993,flood,HIST_006268,2001-10-23
Norman MN,USGS_05092000,6.187481806106773,12.316337642606879,59.2,59.6,23.279756260200813,24.371080361366246,310,35,1.7619405984420766,4.438410323410923,26.858935039955202,93.23527497565078,no_flood,HIST_006269,1977-04-26
Traill ND,USGS_05054000,19.44197008054011,73.43105645122111,82.3,31.4,24.193999704491493,24.828206260927413,260,60,1.89389815712209,5.403677550531588,51.450957986941724,88.7782946958506,flood,HIST_006270,1981-11-12
Polk MN,USGS_05085000,3.642838689436543,10.047660372885327,70.2,87.4,22.399224923457567,25.715874641288625,280,30,2.0347946791527782,3.9694347108491845,43.9780756346624,94.3257615734775,no_flood,HIST_006271,1984-02-02
Clay MN,USGS_05059000,15.760410609050732,43.31780164585001,94.0,64.8,30.242267455302873,34.221249860201205,275,60,2.8152652116562855,3.633885873200602,35.39089484854658,27.74217834789177,flood,HIST_006272,1974-08-16
Cass ND,USGS_05079000,9.305888146695414,29.805744075984226,87.6,30.3,14.880801951024125,15.083212769387105,260,55,2.582864437785048,5.594310802637252,2.3463128770101083,69.90714439313916,no_flood,HIST_006273,2002-06-04
Traill ND,USGS_05092000,11.34264380520522,26.90422683925238,57.3,66.8,24.043024354893326,26.519076723842172,270,25,2.792487239606065,7.591525651211619,14.435023719002338,13.947316393666854,no_flood,HIST_006274,1987-05-05
Polk MN,USGS_05054000,7.590316645617067,16.411589773019756,63.8,33.6,15.072537883874055,17.21657378556168,270,35,2.2120902101629856,21.45554737319929,39.59719339311235,19.03492391150624,no_flood,HIST_006275,1998-09-03
Grand Forks ND,USGS_05085000,19.308100633284052,41.78392251929043,67.4,65.6,21.903738344277244,23.99355080978795,280,25,2.03552056232064,7.245423864105559,10.653229708229631,70.73368543625097,no_flood,HIST_006276,1972-10-24
Polk MN,USGS_05053000,22.104644606354,69.83871616963242,36.4,91.0,27.88732647921026,30.363160066659514,275,55,3.431088516121335,0.8274641050949565,49.84985297972193,28.75443565661907,flood,HIST_006277,2017-11-14
Grand Forks ND,USGS_05079000,16.817337113197613,44.436871690751175,51.7,39.4,18.46418929816393,20.24254397557632,275,30,2.064363866444155,3.153057946030672,47.92004189316406,47.75904823653116,no_flood,HIST_006278,1977-09-12
Norman MN,USGS_05092000,9.678860483401593,16.452911407926273,62.7,25.9,24.386295079506997,28.759231036293365,300,45,2.9463981377158746,10.330814381382519,1.1817784024483147,95.69002983906245,no_flood,HIST_006279,2022-04-08
Traill ND,USGS_05054000,6.059940991752141,14.819718858001151,39.9,83.9,33.737827987980914,38.276808817667245,300,25,1.9999910013221245,3.5616660963698497,18.87290473418972,56.88411125753268,flood,HIST_006280,1983-12-10
Clay MN,USGS_05054000,0.0,3.070413996426181,70.5,38.9,16.78681179718348,17.09603285954217,260,45,2.844960275239757,2.301187814542131,52.79481769601035,55.49559304744542,no_flood,HIST_006281,1979-01-10
Polk MN,USGS_05092000,21.827606056872035,54.91581365289869,79.2,67.3,36.98835292121438,40.28381663199235,310,55,2.8675844784296665,25.0,51.38841905448275,46.14830192591,flood,HIST_006282,1974-03-13
Cass ND,USGS_05085000,10.00311108182237,30.74735858901061,55.7,31.4,19.102942958032415,22.851405822484278,260,25,2.872931028503337,7.2319751015141405,30.549547376737916,53.767040212146725,no_flood,HIST_006283,2008-04-25
Cass ND,USGS_05085000,15.711368007550321,46.74253559025252,73.7,28.2,5.0,6.624757915530893,290,35,3.4253091913007636,4.947411401464995,29.64793076546492,20.23995600487835,flood,HIST_006284,1976-11-04
Traill ND,USGS_05054000,3.047388798747731,12.678357504544355,75.8,70.7,6.351057615963373,7.661867801979181,260,25,2.1078204007545303,9.733015973158587,27.343263592010945,37.91230325749633,no_flood,HIST_006285,1997-08-02
Traill ND,USGS_05054000,12.87554599787846,52.94361265994033,74.3,85.8,7.818861669551008,11.064959334866884,270,25,3.5002320638216307,8.43697321845525,55.46040470272586,65.27021898047518,flood,HIST_006286,1980-07-10
Walsh ND,USGS_05082500,24.13538249066452,67.7700772741552,88.4,90.0,33.736388071907655,36.562262457497035,275,30,2.3823719698301655,9.470945064185504,19.30918132002773,28.579711924361966,flood,HIST_006287,2009-04-18
Cass ND,USGS_05053000,8.713505737794133,30.939307621111578,90.0,38.7,26.23935183838829,27.099849843908093,280,60,2.7347389427125233,9.649290356672992,5.261147260345238,15.390943193085704,no_flood,HIST_006288,2011-11-19
Traill ND,USGS_05082500,6.540336087575263,18.01762001261202,51.3,26.7,30.9557355180823,35.65909713992221,270,60,3.707572048100264,5.700244153566605,11.221623070660243,71.3605008301403,flood,HIST_006289,2007-08-09
Norman MN,USGS_05082500,13.809752086559863,38.20057464601137,88.3,56.7,30.360456570012964,31.80314756095405,310,45,2.2691514561834145,5.867577014635858,15.958759494867751,84.33277008478325,flood,HIST_006290,1999-06-25
Polk MN,USGS_05059000,5.155184032287826,20.392868449314566,55.9,76.1,46.05779616619372,50.642741957382675,290,45,3.8280870276734285,20.696573979981164,11.195018606418971,99.10619992979572,flood,HIST_006291,2009-06-03
Walsh ND,USGS_05087500,15.035389183741449,43.89307871022779,75.3,35.8,5.0,7.086146640414283,275,60,3.320512659220392,5.688540976008336,41.46101705184561,24.03318458444062,no_flood,HIST_006292,2021-11-12
Polk MN,USGS_05053000,9.730787826808776,34.041577296747505,46.5,69.5,18.715017220427043,23.710490005307324,280,45,2.918970800892728,1.3774398690898069,43.905553892988635,17.044270847325343,no_flood,HIST_006293,2020-07-28
Clay MN,USGS_05053000,27.842989731809148,80.33513567244846,38.7,49.5,22.125718747310007,25.040689195442596,300,35,3.2149364298611123,6.210583828995494,50.57862692143868,69.66428958717654,flood,HIST_006294,2004-06-17
Traill ND,USGS_05054000,0.6259715998998479,20.727264152365084,94.3,86.6,19.104535533768523,19.68867539133497,260,95,3.6780177579951854,5.237172185320107,38.23952971486947,94.71275951238735,no_flood,HIST_006295,2017-04-24
Clay MN,USGS_05054000,16.838809832056985,53.90798612690937,60.2,69.1,31.343901300856405,34.03390396907606,290,30,3.987002729290066,9.385693034582971,52.03299539145953,27.507059465050247,flood,HIST_006296,2021-08-27
Clay MN,USGS_05079000,8.342290623064093,24.441386164923514,94.0,69.5,28.737820585386952,29.35488364191881,260,55,2.9067934703144536,6.239238232782295,8.088273404566015,24.7802775998288,flood,HIST_006297,2007-12-15
Walsh ND,USGS_05053000,1.0613966146885865,9.3682536205599,59.5,34.0,30.35620958922181,34.02932805178394,275,55,2.1249903621930564,7.76939836655629,59.65848352937213,52.4869237665422,flood,HIST_006298,1985-03-14
Polk MN,USGS_05054000,6.254032469470738,20.41036003124631,64.1,93.1,5.392429089297593,8.026794890529088,310,55,2.57575223686044,9.117630680933686,57.12694389548236,64.8414128935153,no_flood,HIST_006299,2012-09-14
Clay MN,USGS_05059000,13.258477160025757,31.935898203242534,60.1,26.4,38.527627721117,39.48214077529855,290,95,2.9352350817055672,11.79520484509921,5.106984194935567,70.55961570296162,flood,HIST_006300,2021-07-27
Walsh ND,USGS_05082500,6.373380209386176,21.727773399723997,64.0,89.4,17.96510866218433,22.610956975377405,275,45,2.3323308088738868,6.5143094101704255,0.38329551275505747,17.42561797618032,no_flood,HIST_006301,1986-06-25
Clay MN,USGS_05085000,13.470828145769069,54.4329727417379,88.2,91.3,28.715056793424786,32.2717208264515,260,55,1.9170827785993423,8.198568700969485,44.37397263080232,19.232631801839304,flood,HIST_006302,1982-11-11
Clay MN,USGS_05054000,12.615908157354115,48.533927319847365,90.7,72.9,16.080483811659082,17.424507742168906,270,30,3.2818249041111214,9.286695300176897,13.080708052306104,19.637847921189326,flood,HIST_006303,1984-12-17
Polk MN,USGS_05053000,17.68076925151039,60.127543032836975,72.8,64.2,35.8518939906156,40.76998944267509,290,95,2.6732821112638647,4.891423883392226,50.84726456369974,90.51371605875826,flood,HIST_006304,2015-04-11
Clay MN,USGS_05085000,44.23820833178758,121.27909413174224,61.6,61.2,41.68383315058773,45.00137897270183,300,55,3.3247439703717863,3.3357261958444684,42.05907750436471,72.3354966201987,flood,HIST_006305,1987-02-20
Polk MN,USGS_05092000,13.311560688333165,39.75394122609697,57.0,81.2,22.368381585283124,25.629924484428486,310,25,1.9684672633886342,3.9982671692225265,5.20555968734387,18.490531763267054,no_flood,HIST_006306,2016-09-27
Cass ND,USGS_05059000,10.323319914489957,33.75113663922096,50.6,37.3,19.78617346004792,23.3629976932403,290,30,2.8016641699323963,2.5813465980338743,25.483906953343457,69.1548143213142,no_flood,HIST_006307,2000-10-25
Cass ND,USGS_05053000,27.49920138783898,74.4006474752108,82.9,86.2,23.513979960358242,25.235154509961276,275,45,2.3361494136987093,6.748484923410175,51.506893997394094,96.28295709465364,flood,HIST_006308,2014-02-05
Norman MN,USGS_05085000,23.821484242024145,75.06832296139162,77.4,30.5,27.332062066902754,32.267564574889384,300,30,3.490128183326965,13.660931197510687,8.670029359755771,16.93574739347042,flood,HIST_006309,1987-03-17
Walsh ND,USGS_05082500,22.429025876680868,68.66073483400021,45.3,86.3,12.924943667566204,17.682929659105497,260,25,3.838282864517497,5.581554284947291,7.599407106642333,69.4036748348534,flood,HIST_006310,2000-05-25
Grand Forks ND,USGS_05053000,15.361197309117191,49.687094517981066,84.5,44.6,25.468035938109683,28.096526837605023,310,35,3.462623998455662,2.8924660028672866,4.37884377391776,38.008416859729735,flood,HIST_006311,1979-12-22
Clay MN,USGS_05092000,9.217070589816823,26.818421120014104,65.7,29.7,28.826043140230077,29.99593987514748,280,25,1.8355348277763466,2.9929385877874997,17.01082109789481,56.640870472123474,flood,HIST_006312,1976-03-20
Polk MN,USGS_05053000,20.819409960702373,63.15063588661648,74.2,47.7,25.72722818493976,27.740848759854273,280,35,2.8401227440094665,1.6706984877936013,57.79321290910528,53.28489869086077,flood,HIST_006313,1989-02-25
Cass ND,USGS_05079000,4.434200974862465,11.664632161158286,72.2,91.1,18.05122113306941,21.78612113467675,290,55,2.546475843398391,9.432126044789635,55.85286920081974,94.92337594847524,no_flood,HIST_006314,2004-10-12
Norman MN,USGS_05087500,18.103952449196616,63.71012675377023,60.0,58.1,25.787273949558216,26.208811921587984,300,25,1.6466644704007294,7.308856097004905,22.109535882470222,92.53654831302111,flood,HIST_006315,1984-12-05
Polk MN,USGS_05079000,4.865428708059672,15.033730258755682,65.3,33.7,36.39491047978436,40.95135481735073,300,95,2.4716231903415924,9.864797284650518,31.791799648405274,86.02436941402672,flood,HIST_006316,2008-06-05
Norman MN,USGS_05059000,9.883820388686797,12.871825813279687,40.2,56.1,16.574416541467087,20.552562098616583,275,60,1.856162877362072,6.29448138458443,30.79742336834983,55.28098216102231,no_flood,HIST_006317,1997-07-18
Walsh ND,USGS_05059000,11.364594145687214,18.42053106375918,45.0,46.8,27.909680744728195,31.863711103776964,270,35,1.5268017208766025,10.312341899825157,57.076093828987844,64.98331410849866,no_flood,HIST_006318,2010-03-10
Walsh ND,USGS_05059000,10.52856293125196,27.654676356933606,47.5,53.6,21.194981956675445,24.251174097833864,260,55,2.0177397489845945,7.033525991051204,38.525157035963176,28.954155951144948,no_flood,HIST_006319,1975-11-24
Traill ND,USGS_05059000,35.57719017939952,114.93512498207745,64.9,55.3,19.733205984230068,21.631095863470364,280,45,3.530879517672921,6.066879814842434,16.30526574967178,83.15820485158143,flood,HIST_006320,1993-07-01
Traill ND,USGS_05059000,8.293864610437698,31.277781491370792,89.0,80.2,5.0,7.645926432488495,270,45,2.818709860580002,9.000463431954937,11.965409958736759,94.80330908441117,no_flood,HIST_006321,2008-06-04
Walsh ND,USGS_05054000,3.0849330649484994,13.18862523891142,45.7,96.6,13.788681937055701,17.86455114878764,280,95,3.5702782975597205,6.249944159619023,2.366502926127869,83.6238848956088,no_flood,HIST_006322,1985-02-01
Polk MN,USGS_05054000,5.24743320677612,8.47233383739231,78.2,48.0,19.82491546173125,22.132535844582414,260,95,3.9991245616185447,3.2656598419303142,22.533834989836677,73.04773357989083,no_flood,HIST_006323,2002-02-20
Grand Forks ND,USGS_05054000,0.0,0.0,78.7,81.4,18.511355115332382,19.67588976811806,270,55,3.091749500574935,3.2585603026600913,35.524294679559375,54.78525079157984,no_flood,HIST_006324,1992-08-10
Norman MN,USGS_05079000,9.507076301586292,42.982588744100575,59.1,70.1,29.714606325389838,34.14027587681926,260,45,3.316621503352609,10.591366377034616,15.469401137754948,67.02803018957755,flood,HIST_006325,1985-01-15
Cass ND,USGS_05053000,15.34194420532673,45.513090512652525,69.3,80.3,36.09569703665372,37.140261051741575,260,95,3.821647432489882,24.28311114454939,46.440290758382865,63.878652773184896,flood,HIST_006326,1997-05-22
Polk MN,USGS_05079000,16.615398372525938,62.73557753155514,62.0,56.7,29.97948060300827,30.533077731822573,310,35,1.5366338096345755,21.091898466242252,26.12702308184569,43.98278334537096,flood,HIST_006327,1972-05-10
Polk MN,USGS_05085000,15.488781446003442,46.21473210384234,85.8,31.9,17.726737178753726,21.828455599902597,290,25,1.8439162078923264,12.145633197339034,15.808746936832922,92.92178831069272,flood,HIST_006328,1976-12-26
Cass ND,USGS_05053000,9.242385085069149,37.40407978552013,53.4,85.3,27.524611986167862,28.68417374972993,300,25,2.0630739048423896,2.709435361076634,38.997570189107634,59.863559704054936,no_flood,HIST_006329,2000-11-13
Walsh ND,USGS_05059000,12.631331459833149,30.666281836264954,78.9,98.0,28.990138630088627,31.73746842183171,290,35,3.9871325824154966,3.2452947662435654,53.16450152536156,50.33881357558868,flood,HIST_006330,1986-02-19
Grand Forks ND,USGS_05085000,9.563318106908335,33.46728760844223,88.9,49.9,22.05877712731809,24.390445383038454,275,60,3.886547855758596,25.0,41.525839305098216,25.12267030900323,no_flood,HIST_006331,1991-03-21
