latitude,longitude,population_density
26.9407,84.9646,1100.9
26.9407,85.0152,1062.0
26.9407,85.0657,999.7
26.9407,85.1162,939.1
26.9407,85.1667,868.6
26.9407,85.2172,913.5
26.9407,85.2677,887.4
26.9407,85.3182,917.7
26.9407,85.3687,924.1
26.9407,85.4192,893.9
26.9407,85.4697,908.6
26.9407,85.5202,955.4
26.9407,85.5707,944.1
26.9407,85.6212,898.3
26.9407,85.6717,892.0
26.9407,85.7222,918.6
26.9407,85.7727,947.9
26.9407,85.8232,1000.9
26.9407,85.8737,940.7
26.9407,85.9242,990.6
26.9407,85.9747,934.0
26.9407,86.0253,995.5
26.9407,86.0758,935.3
26.9407,86.1263,951.3
26.9407,86.1768,898.3
26.9407,86.2273,900.5
26.9407,86.2778,843.4
26.9407,86.3283,816.4
26.9407,86.3788,855.9
26.9407,86.4293,830.3
26.9407,86.4798,804.3
26.9407,86.5303,760.4
26.9407,86.5808,753.0
26.9407,86.6313,672.9
26.9407,86.6818,690.2
26.9407,86.7323,685.7
26.9407,86.7828,707.3
26.9407,86.8333,679.6
26.9407,86.8838,656.7
26.9407,86.9343,685.4
26.9407,86.9848,694.9
26.9407,87.0354,651.8
26.9407,87.0859,623.0
26.9407,87.1364,619.0
26.9407,87.1869,623.1
26.9407,87.2374,632.6
26.9407,87.2879,663.9
26.9407,87.3384,663.5
26.9407,87.3889,673.1
26.9407,87.4394,647.5
26.9407,87.4899,684.5
26.9407,87.5404,634.1
26.9407,87.5909,653.4
26.9407,87.6414,677.2
26.9407,87.6919,623.9
26.9407,87.7424,613.9
26.9407,87.7929,670.8
26.9407,87.8434,621.9
26.9407,87.8939,643.0
26.9407,87.9444,583.9
26.9407,87.9949,630.3
26.9407,88.0455,593.6
26.9407,88.096,565.8
26.9407,88.1465,603.3
26.9407,88.197,567.0
26.9407,88.2475,572.1
26.9407,88.298,541.3
26.9407,88.3485,540.5
26.9407,88.399,546.8
26.9407,88.4495,524.6
26.9407,88.5,585.2
26.9915,83.5,669.1
26.9915,83.5505,735.2
26.9915,83.601,737.4
26.9915,83.6515,786.7
26.9915,83.702,874.4
26.9915,83.7525,855.3
26.9915,83.803,965.5
26.9915,83.8535,954.4
26.9915,83.904,1050.6
26.9915,83.9545,1091.4
26.9915,84.0051,1177.3
26.9915,84.0556,1211.1
26.9915,84.1061,1269.8
26.9915,84.1566,1301.1
26.9915,84.2071,1353.3
26.9915,84.2576,1461.5
26.9915,84.3081,1453.8
26.9915,84.3586,1485.7
26.9915,84.4091,1532.2
26.9915,84.4596,1500.1
26.9915,84.5101,1536.8
26.9915,84.5606,1494.0
26.9915,84.6111,1445.7
26.9915,84.6616,1421.9
26.9915,84.7121,1302.1
26.9915,84.7626,1260.9
26.9915,84.8131,1217.5
26.9915,84.8636,1138.1
26.9915,84.9141,1120.2
26.9915,84.9646,1077.1
26.9915,85.0152,983.5
26.9915,85.0657,926.4
26.9915,85.1162,929.2
26.9915,85.1667,845.0
26.9915,85.2172,854.5
26.9915,85.2677,852.2
26.9915,85.3182,902.7
26.9915,85.3687,878.3
26.9915,85.4192,893.5
26.9915,85.4697,894.2
26.9915,85.5202,850.2
26.9915,85.5707,848.5
26.9915,85.6212,885.3
26.9915,85.6717,861.7
26.9915,85.7222,909.0
26.9915,85.7727,930.8
26.9915,85.8232,912.3
26.9915,85.8737,925.3
26.9915,85.9242,930.5
26.9915,85.9747,930.2
26.9915,86.0253,887.4
26.9915,86.0758,850.0
26.9915,86.1263,865.3
26.9915,86.1768,872.0
26.9915,86.2273,837.1
26.9915,86.2778,842.5
26.9915,86.3283,791.6
26.9915,86.3788,793.8
26.9915,86.4293,737.7
26.9915,86.4798,762.7
26.9915,86.5303,726.8
26.9915,86.5808,680.5
26.9915,86.6313,669.5
26.9915,86.6818,695.9
26.9915,86.7323,672.2
26.9915,86.7828,647.5
26.9915,86.8333,703.2
26.9915,86.8838,677.8
26.9915,86.9343,691.2
26.9915,86.9848,642.1
26.9915,87.0354,638.9
26.9915,87.0859,665.3
26.9915,87.1364,627.7
26.9915,87.1869,641.7
26.9915,87.2374,609.1
26.9915,87.2879,627.8
26.9915,87.3384,604.4
26.9915,87.3889,612.7
26.9915,87.4394,597.2
26.9915,87.4899,600.3
26.9915,87.5404,674.6
26.9915,87.5909,614.3
26.9915,87.6414,645.7
26.9915,87.6919,656.8
26.9915,87.7424,630.0
26.9915,87.7929,594.0
26.9915,87.8434,635.3
26.9915,87.8939,619.9
26.9915,87.9444,625.0
26.9915,87.9949,622.4
26.9915,88.0455,633.0
26.9915,88.096,595.0
26.9915,88.1465,570.6
26.9915,88.197,589.4
26.9915,88.2475,537.3
26.9915,88.298,598.2
26.9915,88.3485,530.7
26.9915,88.399,542.3
26.9915,88.4495,576.6
26.9915,88.5,554.6
27.0424,83.5,685.4
27.0424,83.5505,717.0
27.0424,83.601,775.5
27.0424,83.6515,765.3
27.0424,83.702,841.7
27.0424,83.7525,816.4
27.0424,83.803,911.7
27.0424,83.8535,960.7
27.0424,83.904,953.4
27.0424,83.9545,1021.6
27.0424,84.0051,1050.3
27.0424,84.0556,1144.1
27.0424,84.1061,1180.4
27.0424,84.1566,1236.4
27.0424,84.2071,1245.6
27.0424,84.2576,1285.6
27.0424,84.3081,1303.5
27.0424,84.3586,1348.4
27.0424,84.4091,1379.7
27.0424,84.4596,1404.8
27.0424,84.5101,1379.7
27.0424,84.5606,1340.9
27.0424,84.6111,1352.7
27.0424,84.6616,1296.7
27.0424,84.7121,1270.3
27.0424,84.7626,1190.8
27.0424,84.8131,1119.6
27.0424,84.8636,1052.5
27.0424,84.9141,1056.3
27.0424,84.9646,959.2
27.0424,85.0152,927.2
27.0424,85.0657,901.6
27.0424,85.1162,863.2
27.0424,85.1667,828.2
27.0424,85.2172,781.5
27.0424,85.2677,805.6
27.0424,85.3182,829.4
27.0424,85.3687,860.0
27.0424,85.4192,840.4
27.0424,85.4697,853.3
27.0424,85.5202,835.3
27.0424,85.5707,814.2
27.0424,85.6212,786.6
27.0424,85.6717,837.1
27.0424,85.7222,844.2
27.0424,85.7727,850.7
27.0424,85.8232,847.4
27.0424,85.8737,853.4
27.0424,85.9242,837.9
27.0424,85.9747,849.9
27.0424,86.0253,818.6
27.0424,86.0758,859.1
27.0424,86.1263,799.1
27.0424,86.1768,778.6
27.0424,86.2273,792.6
27.0424,86.2778,795.0
27.0424,86.3283,761.1
27.0424,86.3788,731.4
27.0424,86.4293,736.8
27.0424,86.4798,702.9
27.0424,86.5303,733.0
27.0424,86.5808,716.0
27.0424,86.6313,666.8
27.0424,86.6818,638.5
27.0424,86.7323,669.3
27.0424,86.7828,610.4
27.0424,86.8333,641.8
27.0424,86.8838,626.3
27.0424,86.9343,668.1
27.0424,86.9848,589.9
27.0424,87.0354,627.2
27.0424,87.0859,635.9
27.0424,87.1364,609.0
27.0424,87.1869,575.4
27.0424,87.2374,649.5
27.0424,87.2879,615.8
27.0424,87.3384,625.5
27.0424,87.3889,596.7
27.0424,87.4394,617.2
27.0424,87.4899,613.0
27.0424,87.5404,584.0
27.0424,87.5909,585.3
27.0424,87.6414,641.8
27.0424,87.6919,591.5
27.0424,87.7424,584.9
27.0424,87.7929,606.2
27.0424,87.8434,623.3
27.0424,87.8939,562.5
27.0424,87.9444,599.1
27.0424,87.9949,557.7
27.0424,88.0455,546.2
27.0424,88.096,542.5
27.0424,88.1465,600.0
27.0424,88.197,537.8
27.0424,88.2475,527.1
27.0424,88.298,553.9
27.0424,88.3485,581.8
27.0424,88.399,530.9
27.0424,88.4495,539.5
27.0424,88.5,505.1
27.0932,83.5,675.3
27.0932,83.5505,708.3
27.0932,83.601,732.9
27.0932,83.6515,741.3
27.0932,83.702,770.1
27.0932,83.7525,786.1
27.0932,83.803,842.1
27.0932,83.8535,858.2
27.0932,83.904,951.1
27.0932,83.9545,1008.2
27.0932,84.0051,1050.7
27.0932,84.0556,1084.6
27.0932,84.1061,1104.9
27.0932,84.1566,1152.4
27.0932,84.2071,1155.2
27.0932,84.2576,1214.3
27.0932,84.3081,1225.5
27.0932,84.3586,1245.6
27.0932,84.4091,1277.4
27.0932,84.4596,1240.3
27.0932,84.5101,1235.4
27.0932,84.5606,1267.7
27.0932,84.6111,1174.5
27.0932,84.6616,1178.8
27.0932,84.7121,1177.8
27.0932,84.7626,1114.8
27.0932,84.8131,1068.5
27.0932,84.8636,1002.6
27.0932,84.9141,967.8
27.0932,84.9646,967.1
27.0932,85.0152,903.7
27.0932,85.0657,862.1
27.0932,85.1162,793.2
27.0932,85.1667,753.3
27.0932,85.2172,804.2
27.0932,85.2677,763.1
27.0932,85.3182,785.2
27.0932,85.3687,745.2
27.0932,85.4192,793.3
27.0932,85.4697,811.0
27.0932,85.5202,778.2
27.0932,85.5707,736.1
27.0932,85.6212,777.4
27.0932,85.6717,802.5
27.0932,85.7222,782.4
27.0932,85.7727,827.0
27.0932,85.8232,813.2
27.0932,85.8737,835.6
27.0932,85.9242,813.6
27.0932,85.9747,771.9
27.0932,86.0253,781.6
27.0932,86.0758,766.3
27.0932,86.1263,814.3
27.0932,86.1768,792.2
27.0932,86.2273,773.8
27.0932,86.2778,730.9
27.0932,86.3283,708.0
27.0932,86.3788,739.6
27.0932,86.4293,702.6
27.0932,86.4798,668.3
27.0932,86.5303,685.3
27.0932,86.5808,625.3
27.0932,86.6313,634.8
27.0932,86.6818,633.3
27.0932,86.7323,601.9
27.0932,86.7828,666.5
27.0932,86.8333,601.4
27.0932,86.8838,591.5
27.0932,86.9343,593.2
27.0932,86.9848,633.8
27.0932,87.0354,601.3
27.0932,87.0859,607.2
27.0932,87.1364,558.2
27.0932,87.1869,557.0
27.0932,87.2374,592.5
27.0932,87.2879,624.4
27.0932,87.3384,631.6
27.0932,87.3889,568.8
27.0932,87.4394,605.6
27.0932,87.4899,635.7
27.0932,87.5404,593.1
27.0932,87.5909,627.4
27.0932,87.6414,570.1
27.0932,87.6919,632.2
27.0932,87.7424,614.9
27.0932,87.7929,627.2
27.0932,87.8434,602.7
27.0932,87.8939,574.0
27.0932,87.9444,616.1
27.0932,87.9949,559.1
27.0932,88.0455,559.5
27.0932,88.096,584.7
27.0932,88.1465,585.7
27.0932,88.197,594.6
27.0932,88.2475,532.5
27.0932,88.298,575.9
27.0932,88.3485,567.2
27.0932,88.399,509.5
27.0932,88.4495,531.8
27.0932,88.5,520.0
27.1441,83.5,649.5
27.1441,83.5505,724.1
27.1441,83.601,719.3
27.1441,83.6515,749.7
27.1441,83.702,797.0
27.1441,83.7525,777.6
27.1441,83.803,842.2
27.1441,83.8535,845.1
27.1441,83.904,913.8
27.1441,83.9545,893.7
27.1441,84.0051,990.6
27.1441,84.0556,967.7
27.1441,84.1061,1010.6
27.1441,84.1566,1077.5
27.1441,84.2071,1078.0
27.1441,84.2576,1120.6
27.1441,84.3081,1127.9
27.1441,84.3586,1166.1
27.1441,84.4091,1132.8
27.1441,84.4596,1120.0
27.1441,84.5101,1133.1
27.1441,84.5606,1134.0
27.1441,84.6111,1090.4
27.1441,84.6616,1081.0
27.1441,84.7121,1055.9
27.1441,84.7626,996.6
27.1441,84.8131,1004.6
27.1441,84.8636,993.5
27.1441,84.9141,899.3
27.1441,84.9646,899.8
27.1441,85.0152,871.0
27.1441,85.0657,818.7
27.1441,85.1162,810.2
27.1441,85.1667,757.9
27.1441,85.2172,738.4
27.1441,85.2677,696.9
27.1441,85.3182,754.9
27.1441,85.3687,754.0
27.1441,85.4192,704.1
27.1441,85.4697,728.6
27.1441,85.5202,774.0
27.1441,85.5707,724.3
27.1441,85.6212,735.7
27.1441,85.6717,776.9
27.1441,85.7222,768.7
27.1441,85.7727,763.4
27.1441,85.8232,784.5
27.1441,85.8737,791.8
27.1441,85.9242,759.2
27.1441,85.9747,758.8
27.1441,86.0253,747.9
27.1441,86.0758,788.9
27.1441,86.1263,760.2
27.1441,86.1768,702.6
27.1441,86.2273,755.3
27.1441,86.2778,714.1
27.1441,86.3283,669.7
27.1441,86.3788,696.3
27.1441,86.4293,673.6
27.1441,86.4798,698.2
27.1441,86.5303,632.2
27.1441,86.5808,670.1
27.1441,86.6313,637.0
27.1441,86.6818,585.7
27.1441,86.7323,650.3
27.1441,86.7828,611.6
27.1441,86.8333,591.4
27.1441,86.8838,602.6
27.1441,86.9343,630.2
27.1441,86.9848,582.1
27.1441,87.0354,568.9
27.1441,87.0859,559.4
27.1441,87.1364,568.3
27.1441,87.1869,604.1
27.1441,87.2374,581.7
27.1441,87.2879,564.0
27.1441,87.3384,560.5
27.1441,87.3889,574.8
27.1441,87.4394,623.9
27.1441,87.4899,576.2
27.1441,87.5404,627.4
27.1441,87.5909,586.2
27.1441,87.6414,560.4
27.1441,87.6919,615.6
27.1441,87.7424,579.1
27.1441,87.7929,596.5
27.1441,87.8434,615.7
27.1441,87.8939,538.0
27.1441,87.9444,538.4
27.1441,87.9949,584.9
27.1441,88.0455,546.3
27.1441,88.096,534.9
27.1441,88.1465,519.7
27.1441,88.197,514.7
27.1441,88.2475,571.4
27.1441,88.298,516.7
27.1441,88.3485,540.0
27.1441,88.399,547.8
27.1441,88.4495,530.5
27.1441,88.5,500.0
27.1949,83.5,674.1
27.1949,83.5505,630.4
27.1949,83.601,710.4
27.1949,83.6515,742.4
27.1949,83.702,728.8
27.1949,83.7525,762.0
27.1949,83.803,783.8
27.1949,83.8535,804.6
27.1949,83.904,873.4
27.1949,83.9545,903.6
27.1949,84.0051,888.9
27.1949,84.0556,940.8
27.1949,84.1061,994.3
27.1949,84.1566,1023.8
27.1949,84.2071,1011.7
27.1949,84.2576,1027.9
27.1949,84.3081,1030.5
27.1949,84.3586,1096.5
27.1949,84.4091,1037.5
27.1949,84.4596,1073.1
27.1949,84.5101,1044.3
27.1949,84.5606,1033.6
27.1949,84.6111,1028.2
27.1949,84.6616,1055.9
27.1949,84.7121,956.9
27.1949,84.7626,972.6
27.1949,84.8131,904.7
27.1949,84.8636,881.0
27.1949,84.9141,873.9
27.1949,84.9646,849.9
27.1949,85.0152,800.6
27.1949,85.0657,777.1
27.1949,85.1162,731.9
27.1949,85.1667,723.9
27.1949,85.2172,753.3
27.1949,85.2677,740.1
27.1949,85.3182,694.0
27.1949,85.3687,714.2
27.1949,85.4192,741.2
27.1949,85.4697,667.4
27.1949,85.5202,728.9
27.1949,85.5707,735.7
27.1949,85.6212,672.1
27.1949,85.6717,684.8
27.1949,85.7222,754.6
27.1949,85.7727,725.4
27.1949,85.8232,686.6
27.1949,85.8737,707.7
27.1949,85.9242,723.1
27.1949,85.9747,741.0
27.1949,86.0253,741.2
27.1949,86.0758,757.6
27.1949,86.1263,695.1
27.1949,86.1768,708.1
27.1949,86.2273,699.7
27.1949,86.2778,680.6
27.1949,86.3283,652.2
27.1949,86.3788,706.9
27.1949,86.4293,686.7
27.1949,86.4798,647.9
27.1949,86.5303,646.0
27.1949,86.5808,605.7
27.1949,86.6313,621.2
27.1949,86.6818,623.7
27.1949,86.7323,600.2
27.1949,86.7828,635.0
27.1949,86.8333,602.6
27.1949,86.8838,580.8
27.1949,86.9343,610.0
27.1949,86.9848,558.6
27.1949,87.0354,572.2
27.1949,87.0859,565.5
27.1949,87.1364,568.4
27.1949,87.1869,593.4
27.1949,87.2374,571.5
27.1949,87.2879,597.8
27.1949,87.3384,581.6
27.1949,87.3889,563.6
27.1949,87.4394,601.5
27.1949,87.4899,555.8
27.1949,87.5404,554.3
27.1949,87.5909,576.0
27.1949,87.6414,555.4
27.1949,87.6919,533.8
27.1949,87.7424,583.2
27.1949,87.7929,570.1
27.1949,87.8434,562.5
27.1949,87.8939,601.7
27.1949,87.9444,567.3
27.1949,87.9949,587.8
27.1949,88.0455,526.9
27.1949,88.096,558.3
27.1949,88.1465,579.1
27.1949,88.197,553.2
27.1949,88.2475,561.0
27.1949,88.298,530.3
27.1949,88.3485,505.1
27.1949,88.399,531.5
27.1949,88.4495,523.7
27.1949,88.5,559.0
27.2458,83.5,617.8
27.2458,83.5505,691.8
27.2458,83.601,708.6
27.2458,83.6515,670.7
27.2458,83.702,699.0
27.2458,83.7525,764.5
27.2458,83.803,793.0
27.2458,83.8535,775.1
27.2458,83.904,789.9
27.2458,83.9545,831.4
27.2458,84.0051,869.5
27.2458,84.0556,861.1
27.2458,84.1061,921.8
27.2458,84.1566,889.1
27.2458,84.2071,908.7
27.2458,84.2576,952.6
27.2458,84.3081,963.4
27.2458,84.3586,969.8
27.2458,84.4091,988.9
27.2458,84.4596,975.8
27.2458,84.5101,961.4
27.2458,84.5606,962.3
27.2458,84.6111,1003.0
27.2458,84.6616,941.7
27.2458,84.7121,925.2
27.2458,84.7626,914.1
27.2458,84.8131,923.3
27.2458,84.8636,839.4
27.2458,84.9141,849.5
27.2458,84.9646,827.1
27.2458,85.0152,793.6
27.2458,85.0657,728.0
27.2458,85.1162,752.0
27.2458,85.1667,681.0
27.2458,85.2172,703.0
27.2458,85.2677,696.2
27.2458,85.3182,656.1
27.2458,85.3687,707.7
27.2458,85.4192,642.7
27.2458,85.4697,706.5
27.2458,85.5202,673.4
27.2458,85.5707,650.6
27.2458,85.6212,648.6
27.2458,85.6717,720.1
27.2458,85.7222,654.5
27.2458,85.7727,668.4
27.2458,85.8232,682.9
27.2458,85.8737,706.0
27.2458,85.9242,700.0
27.2458,85.9747,665.2
27.2458,86.0253,675.8
27.2458,86.0758,668.0
27.2458,86.1263,661.1
27.2458,86.1768,671.1
27.2458,86.2273,687.8
27.2458,86.2778,641.5
27.2458,86.3283,645.4
27.2458,86.3788,639.0
27.2458,86.4293,677.2
27.2458,86.4798,666.7
27.2458,86.5303,645.5
27.2458,86.5808,592.2
27.2458,86.6313,569.8
27.2458,86.6818,581.5
27.2458,86.7323,569.6
27.2458,86.7828,583.4
27.2458,86.8333,603.4
27.2458,86.8838,607.7
27.2458,86.9343,604.2
27.2458,86.9848,562.7
27.2458,87.0354,585.9
27.2458,87.0859,552.8
27.2458,87.1364,529.3
27.2458,87.1869,577.6
27.2458,87.2374,523.8
27.2458,87.2879,557.0
27.2458,87.3384,551.6
27.2458,87.3889,581.4
27.2458,87.4394,587.6
27.2458,87.4899,550.7
27.2458,87.5404,591.0
27.2458,87.5909,549.0
27.2458,87.6414,560.2
27.2458,87.6919,581.5
27.2458,87.7424,577.2
27.2458,87.7929,599.1
27.2458,87.8434,536.1
27.2458,87.8939,569.0
27.2458,87.9444,562.4
27.2458,87.9949,584.4
27.2458,88.0455,521.2
27.2458,88.096,566.3
27.2458,88.1465,549.0
27.2458,88.197,522.9
27.2458,88.2475,536.3
27.2458,88.298,522.5
27.2458,88.3485,539.6
27.2458,88.399,562.0
27.2458,88.4495,534.1
27.2458,88.5,536.8
27.2966,83.5,627.4
27.2966,83.5505,604.2
27.2966,83.601,634.1
27.2966,83.6515,671.4
27.2966,83.702,674.6
27.2966,83.7525,683.1
27.2966,83.803,728.5
27.2966,83.8535,734.5
27.2966,83.904,750.3
27.2966,83.9545,788.0
27.2966,84.0051,782.7
27.2966,84.0556,866.9
27.2966,84.1061,881.8
27.2966,84.1566,887.2
27.2966,84.2071,855.4
27.2966,84.2576,922.8
27.2966,84.3081,936.3
27.2966,84.3586,940.8
27.2966,84.4091,892.6
27.2966,84.4596,935.4
27.2966,84.5101,947.3
27.2966,84.5606,919.9
27.2966,84.6111,915.1
27.2966,84.6616,886.9
27.2966,84.7121,876.7
27.2966,84.7626,819.3
27.2966,84.8131,848.3
27.2966,84.8636,783.2
27.2966,84.9141,790.4
27.2966,84.9646,757.8
27.2966,85.0152,757.0
27.2966,85.0657,703.4
27.2966,85.1162,728.2
27.2966,85.1667,717.5
27.2966,85.2172,649.0
27.2966,85.2677,627.5
27.2966,85.3182,626.7
27.2966,85.3687,686.1
27.2966,85.4192,658.1
27.2966,85.4697,652.2
27.2966,85.5202,621.4
27.2966,85.5707,662.0
27.2966,85.6212,684.0
27.2966,85.6717,685.7
27.2966,85.7222,673.6
27.2966,85.7727,632.6
27.2966,85.8232,637.8
27.2966,85.8737,633.8
27.2966,85.9242,650.5
27.2966,85.9747,639.7
27.2966,86.0253,647.5
27.2966,86.0758,654.4
27.2966,86.1263,695.0
27.2966,86.1768,663.6
27.2966,86.2273,676.0
27.2966,86.2778,659.8
27.2966,86.3283,605.3
27.2966,86.3788,648.1
27.2966,86.4293,604.0
27.2966,86.4798,625.7
27.2966,86.5303,594.3
27.2966,86.5808,639.5
27.2966,86.6313,573.5
27.2966,86.6818,567.7
27.2966,86.7323,613.0
27.2966,86.7828,534.0
27.2966,86.8333,586.1
27.2966,86.8838,586.6
27.2966,86.9343,593.4
27.2966,86.9848,602.2
27.2966,87.0354,599.8
27.2966,87.0859,524.3
27.2966,87.1364,582.0
27.2966,87.1869,565.1
27.2966,87.2374,566.4
27.2966,87.2879,525.9
27.2966,87.3384,568.5
27.2966,87.3889,595.6
27.2966,87.4394,590.3
27.2966,87.4899,552.5
27.2966,87.5404,520.3
27.2966,87.5909,545.6
27.2966,87.6414,582.0
27.2966,87.6919,571.0
27.2966,87.7424,550.3
27.2966,87.7929,516.5
27.2966,87.8434,544.6
27.2966,87.8939,546.2
27.2966,87.9444,581.0
27.2966,87.9949,556.0
27.2966,88.0455,527.5
27.2966,88.096,542.4
27.2966,88.1465,503.4
27.2966,88.197,573.7
27.2966,88.2475,522.5
27.2966,88.298,529.7
27.2966,88.3485,517.8
27.2966,88.399,541.9
27.2966,88.4495,538.2
27.2966,88.5,540.6
27.3475,83.5,595.6
27.3475,83.5505,612.0
27.3475,83.601,610.2
27.3475,83.6515,667.1
27.3475,83.702,633.2
27.3475,83.7525,694.0
27.3475,83.803,732.7
27.3475,83.8535,751.9
27.3475,83.904,734.4
27.3475,83.9545,753.1
27.3475,84.0051,740.3
27.3475,84.0556,805.1
27.3475,84.1061,833.5
27.3475,84.1566,802.4
27.3475,84.2071,830.0
27.3475,84.2576,874.8
27.3475,84.3081,886.8
27.3475,84.3586,842.3
27.3475,84.4091,870.3
27.3475,84.4596,842.0
27.3475,84.5101,832.0
27.3475,84.5606,891.1
27.3475,84.6111,875.5
27.3475,84.6616,859.8
27.3475,84.7121,789.9
27.3475,84.7626,838.8
27.3475,84.8131,790.2
27.3475,84.8636,765.5
27.3475,84.9141,764.1
27.3475,84.9646,709.8
27.3475,85.0152,745.1
27.3475,85.0657,713.6
27.3475,85.1162,664.9
27.3475,85.1667,648.7
27.3475,85.2172,632.8
27.3475,85.2677,607.9
27.3475,85.3182,641.2
27.3475,85.3687,662.1
27.3475,85.4192,596.2
27.3475,85.4697,597.9
27.3475,85.5202,638.1
27.3475,85.5707,655.5
27.3475,85.6212,620.3
27.3475,85.6717,626.2
27.3475,85.7222,649.3
27.3475,85.7727,626.1
27.3475,85.8232,608.1
27.3475,85.8737,665.7
27.3475,85.9242,657.0
27.3475,85.9747,652.5
27.3475,86.0253,663.6
27.3475,86.0758,655.7
27.3475,86.1263,614.8
27.3475,86.1768,622.5
27.3475,86.2273,599.8
27.3475,86.2778,594.9
27.3475,86.3283,633.0
27.3475,86.3788,641.7
27.3475,86.4293,643.8
27.3475,86.4798,610.8
27.3475,86.5303,568.9
27.3475,86.5808,556.4
27.3475,86.6313,606.7
27.3475,86.6818,581.9
27.3475,86.7323,579.2
27.3475,86.7828,586.7
27.3475,86.8333,577.2
27.3475,86.8838,586.2
27.3475,86.9343,522.2
27.3475,86.9848,575.6
27.3475,87.0354,581.8
27.3475,87.0859,534.4
27.3475,87.1364,560.3
27.3475,87.1869,531.8
27.3475,87.2374,583.9
27.3475,87.2879,510.9
27.3475,87.3384,555.3
27.3475,87.3889,522.7
27.3475,87.4394,566.6
27.3475,87.4899,523.7
27.3475,87.5404,528.2
27.3475,87.5909,548.5
27.3475,87.6414,581.5
27.3475,87.6919,524.4
27.3475,87.7424,518.0
27.3475,87.7929,565.9
27.3475,87.8434,543.9
27.3475,87.8939,575.2
27.3475,87.9444,512.4
27.3475,87.9949,550.6
27.3475,88.0455,515.8
27.3475,88.096,507.8
27.3475,88.1465,548.1
27.3475,88.197,539.0
27.3475,88.2475,550.0
27.3475,88.298,512.5
27.3475,88.3485,521.7
27.3475,88.399,516.5
27.3475,88.4495,561.1
27.3475,88.5,504.1
27.3983,83.5,586.8
27.3983,83.5505,602.6
27.3983,83.601,631.2
27.3983,83.6515,618.8
27.3983,83.702,685.2
27.3983,83.7525,647.2
27.3983,83.803,712.1
27.3983,83.8535,663.6
27.3983,83.904,723.0
27.3983,83.9545,758.2
27.3983,84.0051,714.0
27.3983,84.0556,792.4
27.3983,84.1061,764.8
27.3983,84.1566,816.7
27.3983,84.2071,806.3
27.3983,84.2576,785.6
27.3983,84.3081,783.9
27.3983,84.3586,798.3
27.3983,84.4091,784.2
27.3983,84.4596,788.5
27.3983,84.5101,783.2
27.3983,84.5606,804.0
27.3983,84.6111,827.0
27.3983,84.6616,765.7
27.3983,84.7121,754.1
27.3983,84.7626,783.0
27.3983,84.8131,733.9
27.3983,84.8636,711.6
27.3983,84.9141,702.3
27.3983,84.9646,747.7
27.3983,85.0152,724.4
27.3983,85.0657,672.0
27.3983,85.1162,681.6
27.3983,85.1667,658.0
27.3983,85.2172,655.7
27.3983,85.2677,643.4
27.3983,85.3182,627.1
27.3983,85.3687,597.9
27.3983,85.4192,579.7
27.3983,85.4697,612.3
27.3983,85.5202,645.8
27.3983,85.5707,618.1
27.3983,85.6212,643.0
27.3983,85.6717,659.2
27.3983,85.7222,595.7
27.3983,85.7727,640.1
27.3983,85.8232,640.2
27.3983,85.8737,665.4
27.3983,85.9242,665.9
27.3983,85.9747,641.3
27.3983,86.0253,604.4
27.3983,86.0758,646.6
27.3983,86.1263,588.5
27.3983,86.1768,639.0
27.3983,86.2273,645.5
27.3983,86.2778,599.0
27.3983,86.3283,614.1
27.3983,86.3788,593.1
27.3983,86.4293,588.5
27.3983,86.4798,573.0
27.3983,86.5303,603.8
27.3983,86.5808,612.3
27.3983,86.6313,607.4
27.3983,86.6818,540.9
27.3983,86.7323,591.9
27.3983,86.7828,576.0
27.3983,86.8333,533.0
27.3983,86.8838,516.9
27.3983,86.9343,531.5
27.3983,86.9848,581.5
27.3983,87.0354,557.4
27.3983,87.0859,562.5
27.3983,87.1364,523.4
27.3983,87.1869,558.3
27.3983,87.2374,503.2
27.3983,87.2879,531.7
27.3983,87.3384,552.4
27.3983,87.3889,514.4
27.3983,87.4394,568.7
27.3983,87.4899,521.7
27.3983,87.5404,554.9
27.3983,87.5909,534.8
27.3983,87.6414,549.5
27.3983,87.6919,509.7
27.3983,87.7424,501.6
27.3983,87.7929,572.0
27.3983,87.8434,519.6
27.3983,87.8939,562.3
27.3983,87.9444,575.3
27.3983,87.9949,510.8
27.3983,88.0455,513.6
27.3983,88.096,543.8
27.3983,88.1465,566.4
27.3983,88.197,560.8
27.3983,88.2475,526.2
27.3983,88.298,548.0
27.3983,88.3485,500.0
27.3983,88.399,559.4
27.3983,88.4495,556.9
27.3983,88.5,500.0
27.4492,83.5,577.1
27.4492,83.5505,570.8
27.4492,83.601,594.8
27.4492,83.6515,649.2
27.4492,83.702,625.7
27.4492,83.7525,614.5
27.4492,83.803,647.3
27.4492,83.8535,711.1
27.4492,83.904,695.8
27.4492,83.9545,691.5
27.4492,84.0051,684.1
27.4492,84.0556,761.7
27.4492,84.1061,759.8
27.4492,84.1566,727.1
27.4492,84.2071,719.3
27.4492,84.2576,725.9
27.4492,84.3081,737.1
27.4492,84.3586,778.1
27.4492,84.4091,808.2
27.4492,84.4596,773.9
27.4492,84.5101,799.8
27.4492,84.5606,764.2
27.4492,84.6111,779.6
27.4492,84.6616,774.1
27.4492,84.7121,720.6
27.4492,84.7626,725.5
27.4492,84.8131,736.4
27.4492,84.8636,679.2
